INT_ID,Angle,Front_to_Rear,Head_On,Sideswipe_Same_Dir,Sideswipe_Opp_Dir,Parked_Veh,Rear_to_Side,Rear_to_Rear,Single_Veh,Sev_1,Sev_2,Sev_3,Sev_4,Sev_5,Sev_4-5,Sev_3-5
732,27,5,1,1,0,1,0,0,1,13,10,9,4,0,4,13
733,1,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0
734,19,28,4,7,4,0,0,0,0,32,20,10,0,0,0,10
735,5,18,2,1,0,0,0,0,0,15,5,3,3,0,3,6
736,11,8,2,0,1,0,0,0,1,13,7,3,0,0,0,3
737,17,59,2,10,3,0,0,0,6,72,16,6,2,1,3,9
738,0,5,1,0,0,0,0,0,0,5,1,0,0,0,0,0
739,23,23,1,2,0,0,0,0,6,35,10,9,1,0,1,10
740,64,31,4,5,2,0,0,0,3,64,27,12,6,0,6,18
741,10,28,1,2,1,0,0,0,0,28,7,6,1,0,1,7
743,1,7,0,0,0,0,0,0,2,3,4,3,0,0,0,3
744,18,2,1,1,1,2,0,0,0,8,10,5,1,1,2,7
745,1,3,0,0,0,0,0,0,2,6,0,0,0,0,0,0
746,7,56,2,3,1,0,0,0,2,54,11,5,0,1,1,6
747,12,19,2,1,1,0,0,0,2,21,11,4,1,0,1,5
748,19,20,6,2,0,0,0,0,1,24,11,12,1,0,1,13
749,18,30,6,2,2,1,0,0,5,34,14,13,3,0,3,16
750,2,2,0,0,0,0,0,0,1,2,2,1,0,0,0,1
751,13,4,1,1,1,0,0,0,2,8,6,7,0,1,1,8
752,13,14,3,2,1,0,0,0,6,24,7,8,0,0,0,8
753,9,16,1,0,0,0,0,0,0,16,6,2,2,0,2,4
754,8,12,0,3,0,0,0,0,4,20,3,4,0,0,0,4
755,14,11,3,3,0,0,0,0,5,13,14,9,0,0,0,9
756,5,0,0,1,0,0,0,0,2,2,2,4,0,0,0,4
757,2,0,0,0,0,0,0,0,3,1,1,3,0,0,0,3
758,23,25,3,0,0,0,0,0,4,27,16,7,4,1,5,12
759,10,11,2,1,0,0,0,0,3,17,7,3,0,0,0,3
760,9,9,1,0,0,0,0,0,3,9,9,4,0,0,0,4
761,4,14,0,3,0,0,0,0,2,11,8,4,0,0,0,4
762,65,18,2,0,3,0,0,0,2,50,24,16,0,0,0,16
763,9,50,0,2,1,0,0,0,0,37,15,5,5,0,5,10
766,4,13,2,0,1,0,0,0,1,13,6,2,0,0,0,2
767,2,4,0,0,1,0,0,0,1,4,2,1,1,0,1,2
768,3,17,1,4,1,0,0,0,2,25,3,0,0,0,0,0
769,7,0,0,0,1,0,0,0,1,3,2,4,0,0,0,4
770,8,6,1,0,0,0,0,0,3,9,4,5,0,0,0,5
771,28,4,5,3,0,0,0,0,0,21,9,8,2,0,2,10
772,8,4,1,1,0,0,0,0,2,9,4,3,0,0,0,3
773,21,25,3,11,1,0,0,0,4,44,12,9,0,0,0,9
774,2,1,0,1,0,0,0,0,4,4,1,2,1,0,1,3
775,13,27,2,3,1,0,0,0,3,34,13,2,0,0,0,2
776,9,5,3,1,0,0,0,0,3,12,5,3,0,1,1,4
777,9,43,1,9,1,0,0,0,3,51,14,1,0,0,0,1
778,29,30,3,10,1,0,0,0,7,55,16,9,0,0,0,9
779,40,57,7,5,5,0,0,0,1,77,31,5,2,0,2,7
781,19,15,0,4,0,0,0,0,1,28,10,1,0,0,0,1
782,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
783,12,8,1,0,1,1,0,0,2,12,9,4,0,0,0,4
784,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
785,13,7,2,0,0,1,0,0,0,17,5,1,0,0,0,1
786,8,1,0,0,0,0,0,0,0,4,2,3,0,0,0,3
787,9,5,2,0,0,0,0,0,0,9,4,3,0,0,0,3
788,17,21,1,3,1,0,0,0,1,27,10,7,0,0,0,7
789,20,7,2,4,0,0,0,0,1,24,6,4,0,0,0,4
790,7,4,2,1,0,0,0,0,1,10,2,3,0,0,0,3
793,7,0,0,0,1,0,0,0,0,5,0,3,0,0,0,3
794,2,6,0,0,0,0,0,0,0,5,1,2,0,0,0,2
795,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
796,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
798,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
799,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1
801,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
802,1,0,0,0,0,0,0,0,3,3,0,0,1,0,1,1
805,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
806,6,3,0,0,0,0,0,0,2,6,3,1,1,0,1,2
807,2,3,0,1,0,0,0,0,1,5,1,0,1,0,1,1
808,0,4,0,0,0,0,0,0,1,3,1,0,1,0,1,1
809,3,31,1,4,0,1,0,0,6,31,9,4,1,1,2,6
810,2,3,0,1,0,0,0,0,1,5,1,0,1,0,1,1
811,7,9,0,1,1,1,0,0,1,15,2,2,1,0,1,3
812,0,4,0,0,0,0,0,0,1,3,1,0,1,0,1,1
813,3,47,1,6,0,1,0,0,5,45,10,7,0,1,1,8
815,13,6,3,1,0,0,0,0,2,16,4,4,1,0,1,5
817,3,6,0,1,0,0,0,0,0,5,4,1,0,0,0,1
818,2,6,0,0,0,0,0,0,1,6,1,2,0,0,0,2
820,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
823,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1
824,20,16,9,1,1,0,0,0,3,32,5,12,1,0,1,13
825,1,6,1,1,0,0,0,0,0,6,2,1,0,0,0,1
826,45,19,9,2,3,0,0,0,2,45,13,15,6,1,7,22
827,19,28,4,8,2,1,0,0,4,43,15,7,1,0,1,8
828,16,7,7,0,1,0,0,0,0,14,7,6,4,0,4,10
829,5,7,1,1,0,0,0,0,1,9,4,2,0,0,0,2
830,2,0,0,0,0,0,0,0,3,3,0,2,0,0,0,2
831,15,8,1,11,1,0,0,0,3,34,5,0,0,0,0,0
832,4,14,0,1,0,0,0,0,3,18,4,0,0,0,0,0
833,2,12,0,6,1,0,0,0,2,21,2,0,0,0,0,0
834,8,6,0,1,0,0,0,0,1,11,4,1,0,0,0,1
835,33,85,4,11,4,0,1,0,7,112,26,7,0,0,0,7
836,9,55,0,2,0,1,0,0,3,55,12,3,0,0,0,3
837,6,16,0,1,0,0,0,0,1,13,6,4,1,0,1,5
838,2,3,1,0,1,1,0,0,1,7,2,0,0,0,0,0
839,14,15,3,0,0,0,0,0,0,17,12,3,0,0,0,3
843,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0
844,4,10,0,0,0,0,0,0,2,12,3,1,0,0,0,1
846,3,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1
847,10,3,0,1,1,0,0,0,2,8,4,3,2,0,2,5
848,4,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0
850,9,3,0,1,0,0,0,0,0,9,4,0,0,0,0,0
851,3,1,0,0,1,0,0,0,0,3,2,0,0,0,0,0
852,5,7,0,1,2,0,0,0,3,9,5,4,0,0,0,4
853,3,1,1,0,1,0,0,0,1,5,2,0,0,0,0,0
855,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,1
856,0,9,0,0,0,0,0,0,1,8,1,1,0,0,0,1
857,6,12,0,1,1,0,0,0,0,16,4,0,0,0,0,0
858,5,1,0,0,0,1,0,0,1,7,1,0,0,0,0,0
859,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
860,10,20,1,0,1,0,0,0,2,22,10,1,1,0,1,2
861,2,0,0,0,0,0,0,0,1,2,0,0,1,0,1,1
862,4,1,0,0,0,0,0,0,2,6,1,0,0,0,0,0
863,11,7,2,0,0,0,0,0,2,13,8,1,0,0,0,1
864,2,2,0,1,0,0,0,0,1,4,1,1,0,0,0,1
866,2,6,0,1,0,0,1,0,1,8,3,0,0,0,0,0
867,3,2,1,1,0,0,0,0,1,6,1,0,1,0,1,1
868,9,1,0,0,2,0,0,0,0,7,5,0,0,0,0,0
869,3,30,1,4,0,0,0,0,2,33,3,4,0,0,0,4
870,0,3,0,4,0,0,0,0,13,14,3,1,2,0,2,3
871,5,1,0,0,0,0,0,0,0,3,1,1,1,0,1,2
872,8,6,0,3,0,0,1,0,3,12,6,3,0,0,0,3
873,8,2,0,1,0,1,0,0,1,9,4,0,0,0,0,0
874,5,14,0,1,0,0,0,0,2,19,3,0,0,0,0,0
875,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
876,9,0,0,1,0,0,0,0,4,8,1,4,1,0,1,5
877,2,0,1,1,0,0,0,0,3,4,2,1,0,0,0,1
878,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
879,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0
880,1,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0
881,0,1,0,0,0,1,0,0,1,3,0,0,0,0,0,0
882,1,0,0,0,0,0,0,0,2,2,0,1,0,0,0,1
883,1,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0
884,9,4,0,0,0,0,0,0,0,7,2,2,1,1,2,4
887,23,15,1,1,0,0,1,0,3,32,6,5,1,0,1,6
888,2,9,1,0,0,0,0,0,0,8,2,2,0,0,0,2
889,3,1,0,0,0,0,0,0,0,2,1,0,1,0,1,1
890,22,2,1,1,1,0,0,0,2,17,5,5,2,0,2,7
892,23,25,0,5,1,0,0,0,1,44,5,3,1,2,3,6
893,17,14,5,1,3,0,0,0,1,21,13,6,1,0,1,7
894,22,20,2,6,5,1,0,0,2,41,9,6,2,0,2,8
895,23,25,0,5,1,0,0,0,1,44,5,3,1,2,3,6
896,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
897,9,12,1,1,1,1,0,0,2,23,3,1,0,0,0,1
898,18,24,1,4,3,0,0,0,2,44,4,4,0,0,0,4
899,19,29,4,9,1,1,0,0,2,39,18,6,1,1,2,8
900,14,35,3,4,0,0,0,0,3,40,13,5,1,0,1,6
901,1,2,0,1,0,0,0,0,0,3,1,0,0,0,0,0
902,20,30,4,9,1,1,0,0,2,41,18,6,1,1,2,8
903,30,29,5,15,0,0,0,0,1,67,8,5,0,0,0,5
904,12,15,4,1,1,1,0,0,2,25,7,3,1,0,1,4
905,8,1,1,0,0,0,0,0,0,9,1,0,0,0,0,0
906,5,2,0,0,1,0,0,0,0,3,3,1,1,0,1,2
907,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
909,11,13,1,1,0,0,0,0,1,20,3,3,1,0,1,4
910,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
911,12,12,2,1,1,0,0,0,2,17,8,4,1,0,1,5
912,22,80,1,11,2,0,0,0,15,88,24,16,3,0,3,19
913,42,59,3,9,2,0,0,0,4,76,17,24,1,1,2,26
914,42,58,3,9,2,0,0,0,4,76,16,24,1,1,2,26
915,3,3,0,1,1,0,0,0,0,4,1,3,0,0,0,3
916,5,1,0,1,1,0,0,0,2,8,1,1,0,0,0,1
917,6,17,0,1,0,0,0,0,4,19,6,2,1,0,1,3
918,6,4,4,3,1,1,0,0,1,14,5,1,0,0,0,1
919,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0
920,5,2,0,0,0,0,0,0,1,5,2,1,0,0,0,1
921,3,14,0,1,0,0,0,0,1,11,3,5,0,0,0,5
922,0,2,0,0,0,0,0,0,2,4,0,0,0,0,0,0
923,22,15,4,5,1,0,0,0,4,34,7,9,0,1,1,10
924,10,45,3,5,3,0,0,0,5,46,13,11,1,0,1,12
925,14,21,2,3,1,0,0,0,8,32,12,4,1,0,1,5
926,14,3,0,1,1,0,0,0,2,11,7,3,0,0,0,3
927,41,22,4,2,2,0,0,0,2,40,18,13,1,1,2,15
928,30,27,1,2,1,1,0,0,1,34,15,14,0,0,0,14
929,22,64,0,12,1,0,0,0,5,68,14,17,4,1,5,22
930,8,15,1,0,0,0,0,0,1,17,1,5,2,0,2,7
931,61,55,3,5,2,0,0,0,6,85,20,26,1,0,1,27
932,61,55,3,4,2,0,0,0,6,83,20,27,1,0,1,28
933,5,3,0,1,0,0,0,0,5,13,1,0,0,0,0,0
934,35,67,7,8,1,1,0,0,6,93,25,6,1,0,1,7
935,8,18,0,2,0,0,0,0,0,21,6,0,1,0,1,1
936,56,59,0,20,0,0,0,0,4,101,31,7,0,0,0,7
937,3,4,0,1,0,0,0,0,0,5,2,1,0,0,0,1
938,9,47,0,4,0,0,0,0,4,46,15,3,0,0,0,3
939,62,67,6,15,2,0,0,0,2,109,28,14,1,2,3,17
941,23,24,2,0,0,0,0,0,2,38,9,4,0,0,0,4
942,4,1,1,2,1,0,0,0,0,8,0,1,0,0,0,1
943,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
944,3,3,0,0,0,0,0,0,0,2,2,1,1,0,1,2
945,1,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0
946,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0
947,5,4,2,1,1,0,0,0,0,9,3,0,1,0,1,1
948,11,15,1,6,0,0,0,0,2,27,5,2,1,0,1,3
949,34,23,1,3,2,0,0,0,2,50,8,7,0,0,0,7
950,33,22,1,4,2,0,0,0,2,49,8,7,0,0,0,7
951,12,6,3,0,0,0,0,0,1,13,4,2,3,0,3,5
952,13,6,2,2,0,1,0,0,4,18,4,6,0,0,0,6
953,19,14,2,4,1,0,0,0,6,30,9,7,0,0,0,7
954,49,28,0,3,1,1,0,0,2,42,19,18,4,1,5,23
955,50,27,0,3,1,1,0,0,2,43,18,18,4,1,5,23
956,14,17,2,3,1,0,0,0,2,29,7,1,1,1,2,3
957,28,43,1,5,3,0,0,1,2,64,14,4,1,0,1,5
958,23,103,1,24,0,0,0,0,0,128,18,4,1,0,1,5
959,27,94,4,19,1,0,0,0,8,125,22,5,1,0,1,6
960,15,15,0,1,1,0,0,0,0,23,5,2,2,0,2,4
961,4,3,0,2,0,1,0,0,4,7,3,3,1,0,1,4
962,30,16,6,3,3,0,0,0,5,38,17,7,1,0,1,8
963,14,36,3,1,1,1,0,0,4,36,17,5,2,0,2,7
964,25,65,3,7,0,0,0,0,5,76,25,3,1,0,1,4
965,7,14,1,2,0,0,0,0,4,14,8,6,0,0,0,6
966,17,22,0,2,0,1,0,0,1,33,9,1,0,0,0,1
967,8,5,1,0,0,0,0,0,1,12,3,0,0,0,0,0
968,27,8,1,3,0,1,1,0,5,28,8,8,2,0,2,10
969,43,56,2,15,0,0,0,0,1,93,22,1,1,0,1,2
970,33,21,0,3,1,1,0,0,0,32,21,6,0,0,0,6
971,55,94,1,25,0,1,0,0,4,136,30,8,6,0,6,14
972,4,6,0,0,0,0,0,0,1,7,1,2,1,0,1,3
973,4,6,0,0,0,0,0,0,1,7,1,2,1,0,1,3
974,17,17,1,2,0,0,0,0,5,25,10,5,1,1,2,7
975,14,18,0,3,0,0,0,1,0,23,8,5,0,0,0,5
976,17,7,1,1,2,0,0,0,1,20,5,4,0,0,0,4
977,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
978,0,5,0,1,0,0,0,0,0,2,3,1,0,0,0,1
979,9,17,3,1,1,0,0,0,0,22,4,4,1,0,1,5
980,4,4,0,0,0,0,0,0,0,5,1,1,1,0,1,2
981,16,8,0,1,0,0,0,0,5,13,7,7,3,0,3,10
982,4,4,0,0,0,0,0,0,0,5,1,1,1,0,1,2
983,19,5,1,0,0,0,0,0,2,12,7,8,0,0,0,8
984,44,64,2,16,4,0,0,0,11,100,26,12,3,0,3,15
985,10,2,0,0,0,0,0,0,1,8,3,2,0,0,0,2
986,4,21,1,3,0,0,0,0,0,20,5,4,0,0,0,4
987,41,27,7,3,1,0,0,0,6,43,14,23,5,0,5,28
988,31,58,1,10,2,0,0,0,6,71,25,10,2,0,2,12
989,15,15,0,0,1,0,0,0,1,20,9,3,0,0,0,3
990,43,55,7,14,1,1,0,1,1,82,33,8,0,0,0,8
991,6,47,2,1,0,1,0,0,2,42,14,2,1,0,1,3
992,4,10,0,1,0,0,0,0,1,12,3,1,0,0,0,1
993,32,30,5,5,2,0,0,0,5,55,16,8,0,0,0,8
994,12,26,1,4,0,0,0,0,2,27,15,1,1,1,2,3
995,8,8,0,1,0,0,0,0,2,10,4,4,1,0,1,5
996,17,31,2,4,0,0,0,0,4,41,11,4,1,1,2,6
997,20,111,2,12,0,1,0,0,3,103,36,6,4,0,4,10
1000,26,63,1,10,0,0,0,0,4,72,19,13,0,0,0,13
1001,13,8,1,1,0,0,0,0,2,17,5,3,0,0,0,3
1002,18,11,3,0,0,0,0,0,3,26,8,1,0,0,0,1
1003,25,8,1,0,0,0,0,0,0,23,5,5,1,0,1,6
1004,14,15,1,1,0,1,0,0,2,23,6,5,0,0,0,5
1005,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0
1006,28,9,2,2,0,0,0,0,1,24,4,11,3,0,3,14
1007,5,10,0,0,0,0,0,0,1,9,5,2,0,0,0,2
1008,5,5,1,0,0,0,0,0,3,7,1,6,0,0,0,6
1009,25,15,1,0,0,1,0,0,1,13,7,11,12,0,12,23
1010,25,15,1,0,0,1,0,0,1,13,7,11,12,0,12,23
1011,3,52,0,2,0,0,0,0,8,46,11,8,0,0,0,8
1012,8,22,1,5,1,0,0,0,1,19,6,12,1,0,1,13
1013,5,1,0,1,0,0,0,0,5,7,3,0,2,0,2,2
1015,3,0,2,1,0,0,0,0,0,5,1,0,0,0,0,0
1016,9,7,4,0,2,0,0,0,4,15,7,3,0,1,1,4
1017,20,12,1,2,1,0,0,0,10,24,11,8,3,0,3,11
1018,37,29,5,4,1,1,0,0,2,47,21,11,0,0,0,11
1020,12,10,0,2,0,0,0,0,0,16,8,0,0,0,0,0
1021,13,34,4,3,0,0,0,0,1,33,14,5,2,1,3,8
1022,7,0,0,2,2,0,0,0,0,7,2,2,0,0,0,2
1023,1,2,1,0,0,0,0,0,2,5,1,0,0,0,0,0
1024,2,3,1,1,0,0,0,0,1,4,0,4,0,0,0,4
1025,32,29,3,1,2,0,0,0,4,38,18,13,2,0,2,15
1026,0,4,0,0,0,0,0,0,0,2,1,1,0,0,0,1
1027,5,17,0,0,0,0,1,0,1,12,7,5,0,0,0,5
1028,16,36,1,6,2,1,0,0,3,53,8,2,2,0,2,4
1029,11,0,2,0,0,0,0,0,0,7,3,3,0,0,0,3
1030,53,29,5,4,2,1,0,0,6,60,18,18,4,0,4,22
1031,19,26,0,0,0,0,0,0,3,31,11,5,1,0,1,6
1032,26,22,2,11,0,0,0,0,5,42,10,12,2,0,2,14
1034,0,6,0,0,0,0,0,0,1,4,1,1,0,1,1,2
1035,4,0,0,1,1,0,0,0,3,4,2,3,0,0,0,3
1036,5,6,0,0,0,0,0,0,1,8,3,1,0,0,0,1
1037,32,39,4,3,0,0,0,0,6,51,15,13,5,0,5,18
1038,21,72,2,6,2,1,1,0,8,74,23,13,3,0,3,16
1039,28,77,0,16,0,1,0,0,3,81,26,13,5,0,5,18
1040,18,12,1,1,0,0,0,0,3,20,9,4,2,0,2,6
1041,36,93,3,25,1,2,0,0,12,123,26,20,3,0,3,23
1042,69,50,4,9,2,2,0,0,1,88,27,20,2,0,2,22
1043,39,83,2,22,0,0,0,0,6,109,30,12,1,0,1,13
1044,47,34,3,6,1,0,0,0,3,45,36,9,4,0,4,13
1046,16,18,1,0,0,0,0,0,2,21,7,6,3,0,3,9
1047,21,19,2,3,0,0,0,0,3,20,8,16,4,0,4,20
1048,18,22,2,2,0,0,0,0,2,27,11,5,2,1,3,8
1049,23,22,2,1,0,0,0,0,2,26,12,10,1,1,2,12
1050,13,63,0,6,0,1,0,0,3,55,20,10,1,0,1,11
1051,3,12,0,0,2,0,0,0,2,15,3,1,0,0,0,1
1052,34,28,0,4,0,0,0,0,4,39,15,12,4,0,4,16
1053,0,31,0,2,0,0,0,0,3,29,4,3,0,0,0,3
1055,20,12,0,0,2,0,0,0,3,19,8,8,2,0,2,10
1056,12,3,0,1,1,0,0,0,3,10,4,4,2,0,2,6
1058,45,13,0,8,0,1,0,0,9,34,12,17,12,1,13,30
1059,32,19,0,9,0,1,0,0,10,39,8,14,9,1,10,24
1060,15,17,0,4,0,0,0,0,1,28,5,3,1,0,1,4
1061,15,12,0,3,0,0,0,0,0,15,10,4,1,0,1,5
1062,17,7,0,3,1,0,0,0,2,17,8,4,1,0,1,5
1063,14,17,3,1,1,0,0,0,5,21,9,10,1,0,1,11
1064,2,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0
1065,4,7,2,1,1,0,0,0,0,13,1,1,0,0,0,1
1066,13,11,0,3,0,0,0,0,3,16,7,3,3,1,4,7
1067,5,0,1,1,0,0,0,0,2,3,2,4,0,0,0,4
1068,5,2,3,1,0,0,0,0,0,9,1,1,0,0,0,1
1069,2,4,0,2,0,0,0,0,1,6,0,3,0,0,0,3
1070,4,1,0,2,1,0,0,0,0,7,1,0,0,0,0,0
1071,19,28,3,5,1,1,0,0,2,36,10,12,1,0,1,13
1072,7,1,0,1,1,0,0,0,2,6,3,3,0,0,0,3
1073,13,14,2,1,0,0,0,0,4,20,8,6,0,0,0,6
1074,26,10,1,1,0,0,0,0,4,24,9,7,2,0,2,9
1075,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1076,1,1,0,1,0,0,0,0,1,3,0,1,0,0,0,1
1077,9,17,0,3,0,1,0,0,5,22,9,4,0,0,0,4
1078,2,2,0,0,0,0,0,0,1,3,1,0,1,0,1,1
1081,8,6,1,0,1,0,0,0,3,11,5,3,0,0,0,3
1082,44,21,4,7,1,0,0,0,10,50,16,18,3,0,3,21
1083,7,18,0,12,2,1,0,0,6,33,8,5,0,0,0,5
1084,26,23,0,0,0,0,0,0,3,31,8,10,3,0,3,13
1085,22,86,0,30,0,1,0,0,8,94,34,16,3,0,3,19
1086,36,27,2,1,1,0,0,0,4,40,14,10,6,1,7,17
1087,15,27,0,0,0,0,0,0,2,23,10,9,2,0,2,11
1088,69,28,0,2,0,0,0,0,7,48,27,22,9,0,9,31
1089,7,21,0,2,1,0,0,0,3,18,10,5,1,0,1,6
1090,52,44,2,3,1,0,0,0,8,43,28,31,8,0,8,39
1091,52,44,2,4,1,0,0,0,8,43,28,32,8,0,8,40
1092,11,7,0,1,0,0,0,0,0,9,3,4,3,0,3,7
1093,34,17,0,7,1,0,0,0,2,48,9,4,0,0,0,4
1096,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1097,11,11,0,1,1,0,0,0,3,18,3,5,1,0,1,6
1098,21,6,1,2,3,0,0,0,4,18,7,10,1,1,2,12
1099,3,0,0,0,0,0,0,0,4,4,1,2,0,0,0,2
1100,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
1101,6,22,1,4,2,0,0,0,0,30,5,0,0,0,0,0
1102,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0
1103,19,14,2,2,1,0,0,0,2,29,7,4,0,0,0,4
1104,14,68,0,3,2,0,0,0,4,60,23,6,2,0,2,8
1105,32,29,1,10,1,0,1,0,3,56,16,4,1,0,1,5
1106,15,77,2,16,1,2,0,1,12,87,24,12,3,0,3,15
1107,43,72,7,13,3,1,0,0,8,102,34,10,1,0,1,11
1108,31,19,6,10,4,0,0,0,6,47,12,15,2,0,2,17
1109,69,57,4,12,8,0,0,0,14,106,30,22,5,1,6,28
1110,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1111,1,3,0,2,1,0,0,0,2,8,1,0,0,0,0,0
1112,0,2,0,1,0,0,0,0,0,3,0,0,0,0,0,0
1113,10,12,0,1,0,0,0,0,2,18,5,2,0,0,0,2
1115,43,22,1,5,2,0,0,0,6,51,11,16,1,0,1,17
1116,4,51,0,10,0,0,0,0,6,50,13,7,1,0,1,8
1118,33,106,1,13,0,2,0,0,5,104,28,20,8,0,8,28
1120,18,35,4,3,2,0,0,0,7,43,11,12,2,1,3,15
1121,11,20,0,1,0,0,0,0,2,27,5,2,0,0,0,2
1122,3,1,0,1,0,0,0,0,0,4,1,0,0,0,0,0
1123,6,9,1,1,1,0,0,0,1,14,2,3,0,0,0,3
1126,41,33,6,6,2,0,0,0,3,52,23,13,3,0,3,16
1127,18,104,4,14,0,1,0,0,5,110,27,7,2,0,2,9
1128,18,26,1,3,4,0,0,0,0,37,7,7,1,0,1,8
1129,16,4,2,2,0,0,0,0,4,16,7,5,0,0,0,5
1130,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1131,12,16,1,5,0,1,0,0,0,25,8,1,1,0,1,2
1132,4,3,1,0,0,0,0,0,1,9,0,0,0,0,0,0
1134,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1
1135,0,5,0,1,0,0,0,0,0,5,1,0,0,0,0,0
1136,2,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0
1137,15,18,2,6,0,0,0,0,1,29,10,3,0,0,0,3
1138,20,26,6,5,4,1,0,0,3,48,11,6,0,0,0,6
1139,29,81,3,19,1,0,0,0,9,107,21,14,0,0,0,14
1140,135,170,3,29,4,2,0,0,9,235,79,30,8,0,8,38
1141,51,33,6,5,0,0,0,0,5,63,18,16,2,1,3,19
1142,27,17,1,4,1,0,0,0,7,28,9,13,6,1,7,20
1143,27,16,1,4,1,0,0,0,3,24,9,12,6,1,7,19
1144,1,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0
1145,20,13,1,5,0,0,0,0,1,26,7,7,0,0,0,7
1146,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1147,1,7,0,0,0,0,0,0,0,5,1,2,0,0,0,2
1148,20,17,8,2,2,0,0,0,3,32,11,8,1,0,1,9
1149,53,44,10,10,3,1,0,0,4,96,17,9,3,0,3,12
1150,1,11,0,6,1,1,0,0,2,20,0,1,1,0,1,2
1151,0,5,0,0,0,0,0,0,0,4,1,0,0,0,0,0
1152,1,9,0,4,1,0,0,0,0,13,1,1,0,0,0,1
1153,1,4,0,0,0,0,0,0,0,1,4,0,0,0,0,0
1154,13,1,0,1,1,1,1,0,2,15,4,0,1,0,1,1
1155,25,3,4,4,2,0,0,0,5,19,12,10,2,0,2,12
1156,11,27,0,5,0,3,0,0,6,37,10,5,0,0,0,5
1157,21,23,2,7,5,0,0,0,5,46,15,2,0,0,0,2
1158,39,44,2,14,3,0,0,0,11,76,26,11,0,0,0,11
1159,1,16,1,3,0,0,0,0,3,20,3,1,0,0,0,1
1160,32,59,5,18,0,0,0,0,3,93,16,8,0,0,0,8
1161,12,20,2,0,2,1,0,0,4,27,4,10,0,0,0,10
1162,5,22,0,3,0,0,0,0,1,23,5,1,2,0,2,3
1163,21,23,5,1,0,0,0,0,1,24,16,7,3,1,4,11
1164,11,11,1,3,0,1,0,0,3,17,8,4,1,0,1,5
1165,17,12,1,3,2,0,0,1,5,28,9,3,1,0,1,4
1166,1,4,0,0,0,0,0,0,0,4,1,0,0,0,0,0
1167,45,20,5,7,1,0,0,0,5,48,24,10,1,0,1,11
1168,3,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2
1169,66,121,2,39,8,0,0,0,9,181,47,9,7,1,8,17
1170,1,9,0,1,0,0,0,0,1,9,3,0,0,0,0,0
1171,43,26,2,4,2,0,0,0,6,46,21,16,0,0,0,16
1172,19,8,3,3,1,0,0,0,3,21,9,6,1,0,1,7
1173,4,4,1,0,0,0,0,0,2,7,1,3,0,0,0,3
1174,74,37,9,5,3,1,1,0,8,89,29,18,1,1,2,20
1175,13,6,0,3,0,0,0,0,1,14,5,4,0,0,0,4
1176,64,42,8,12,5,1,0,0,7,93,26,19,1,0,1,20
1177,29,23,6,11,2,0,0,0,2,49,10,12,2,0,2,14
1178,48,24,2,3,0,1,0,0,9,53,21,9,4,0,4,13
1179,14,22,1,7,1,0,0,0,3,27,12,6,2,1,3,9
